Class,Subject,Term,Medium,Tamil_Term,English_Term,Needs_Human_Review
Class 6,Maths,Term 1,Tamil,மற்றும் இன் பெருக்்கல்,(iii) s,False
Class 6,Maths,Term 1,Tamil,8) வெ ற்றியின் விடை சரியானன து,9) (i) 299; 301 (ii)18,True
Class 6,Maths,Term 1,Tamil,இன் மதிப்பு,‘k’,False
Class 6,Maths,Term 1,Tamil,ஈ) ஈ),7w,False
Class 6,Maths,Term 1,Tamil,பயிற்சி 2.2,2) (i) 4s (ii) 3s,True
Class 6,Maths,Term 1,Tamil,விடைகள் 123,6th_Maths_TM_Term1_Answer.indd 6th_Maths_TM_Term1_Answer.indd 123 123,True
Class 6,Maths,Term 1,Tamil,செவ்்வகம்,(ii),True
Class 6,Maths,Term 1,Tamil,செவ்்வகத்தில் உள்்ள மொ�ொத்்தச் சதுரங்்களின் எண்ணிக்்ககை 2,8 6 10 2x,True
Class 6,Maths,Term 1,Tamil,சரி ததவறு,(i) (ii) (iii)25 (iv)3 (i) (ii),False
Class 6,Maths,Term 1,Tamil,(ஈ) (இ) (ஈ),(i) (ii)2 (iii)3,False
Class 6,Maths,Term 1,Tamil,"அங்குலம், அடி நாாள்்கள், வாாரங்்கள்",(i) (ii) (iii) (i) (ii),False
Class 6,Maths,Term 1,Tamil,ததவறு சரி,(i) (ii) (i) (ii) (iii),False
Class 6,Maths,Term 1,Tamil,ஐ விடட பெரிய விகிததம்,(i),False
Class 6,Maths,Term 1,Tamil,ஐ விடட பெரிய விகிததம்,(ii),False
Class 6,Maths,Term 1,Tamil,ஐ விடட பெரிய விகிததம்,(iii),False
Class 6,Maths,Term 1,Tamil,"செ.மீ, செ.மீ (அ) (ஈ) (ஈ) (இ)",Rs.1000,False
Class 6,Maths,Term 1,Tamil,124 6 ஆம் வகுப்பு கணக்கு,6th_Maths_TM_Term1_Answer.indd 6th_Maths_TM_Term1_Answer.indd 124 124,True
Class 6,Maths,Term 1,Tamil,பயிற்சி 3.3,1) (i) 12,True
Class 6,Maths,Term 1,Tamil,ததவறு சரி,(ii) (iii),False
Class 6,Maths,Term 1,Tamil,ததவறு,(iv),False
Class 6,Maths,Term 1,Tamil,நாாள்்கள்,(i) Rs.30 (ii),False
Class 6,Maths,Term 1,Tamil,"78, 20; நடு உறுப்புகள் - 130, 12",5) (i) ஆம். கோ>ோடி உறுப்புகள்,False
Class 6,Maths,Term 1,Tamil,"400, 625; நடு உறுப்புகள் - 50, 25",(ii) இல்்லலை. கோ>ோடி உறுப்புகள்,False
Class 6,Maths,Term 1,Tamil,யானை மற்றும் சிறுத்்ததையின் விகிததம் மிகச் சிறியது,(i) (ii) (iii) (iv),False
Class 6,Maths,Term 1,Tamil,ஆசிரியர்்கள் மற்றும் நிர்்வவாாகிகள் இருப்்பர் விகிததங்்கள்,(i) (ii) (iii),False
Class 6,Maths,Term 1,Tamil,ஆம். விகிதத சமம்.,A B B C,False
Class 6,Maths,Term 1,Tamil,ஒரே ஒரு,"i) AB ii) BA iii) PQ, PA, PB, PC, AB, BC, CQ, AQ, BQ, AC",False
Class 6,Maths,Term 1,Tamil,"செமீ, செமீ, செமீ, செமீ.",XY AB EF PQ,False
Class 6,Maths,Term 1,Tamil,மற்றும் மற்றும்,"(i) CD EF, CDa",False
Class 6,Maths,Term 1,Tamil,மற்றும்,"(iii) P, Q R",False
Class 6,Maths,Term 1,Tamil,மற்றும் மற்றும் மற்றும் மற்றும் மற்றும்,"(ii) AB CD, AB EF, AB IJ, GH IJ, AB GH",False
Class 6,Maths,Term 1,Tamil,விடைகள் 125,6th_Maths_TM_Term1_Answer.indd 6th_Maths_TM_Term1_Answer.indd 125 125,True
Class 6,Maths,Term 1,Tamil,மற்றும் மற்றும் மற்றும்,(i) l3 l4 l4 l5 l3 l5,False
Class 6,Maths,Term 1,Tamil,மற்றும் மற்றும் மற்றும் மற்றும் மற்றும் மற்றும் மற்றும்,"(ii) l1 l2, l1 l3 l1 l4 l1 l5 l2 l3 l2 l4 l2 l5",False
Class 6,Maths,Term 1,Tamil,மற்றும்,(iii) l1 l2 (iv) Q (v) U,False
Class 6,Maths,Term 1,Tamil,ஈ),AB,False
Class 6,Maths,Term 1,Tamil,மற்றும்,"i) D,DE DF",False
Class 6,Maths,Term 1,Tamil,ஆகியவை செங்கோண,"i), iii), v)",False
Class 6,Maths,Term 1,Tamil,ங்்கள் ஆகியவை குறுங்கோண,"i), ii), iii)",False
Class 6,Maths,Term 1,Tamil,ஆகியவை விரிகோ>ோண ங்்கள்,"i), iii)",False
Class 6,Maths,Term 1,Tamil,சரி ததவறு,i) ii),False
Class 6,Maths,Term 1,Tamil,ததவறு,iii),False
Class 6,Maths,Term 1,Tamil,சரி,iv),False
Class 6,Maths,Term 1,Tamil,விரிகோ>ோண ம் பூச்சிய கோ>ோண ம் நேர்கோண,i) ii) iii),False
Class 6,Maths,Term 1,Tamil,ம் குறுங்கோண,iv),False
Class 6,Maths,Term 1,Tamil,ம் செங்கோண,v),False
Class 6,Maths,Term 1,Tamil,ம்,10) i) 60˚,True
Class 6,Maths,Term 1,Tamil,புறவய வினாக்்கள்,iii) 44˚ iv) 113˚,True
Class 6,Maths,Term 1,Tamil,ஆ) ஆ),∠ZXY,False
Class 6,Maths,Term 1,Tamil,ஒரு கோ>ோடமை,i),False
Class 6,Maths,Term 1,Tamil,ஒரு கோ>ோட்டிலமையாதத,ii),False
Class 6,Maths,Term 1,Tamil,ஒரு கோ>ோட்டிலமையாதத,iii),False
Class 6,Maths,Term 1,Tamil,புறவய வினாக்்கள்,"l2 l1 , 3",True
Class 6,Maths,Term 1,Tamil,ஆ),"A, F, C",False
Class 6,Maths,Term 1,Tamil,ஈ),"A, D, C",False
Class 6,Maths,Term 1,Tamil,இணைகோ>ோடுகள் இணை மற்றும் செங்குத்து கோ>ோடுகள் வெ ட்டும் கோ>ோடுகள்,i) ii) iii),False
Class 6,Maths,Term 1,Tamil,மற்றும்,AB DC,False
Class 6,Maths,Term 1,Tamil,மற்றும்,AD BC,False
Class 6,Maths,Term 1,Tamil,மற்றும்,DC HG,False
Class 6,Maths,Term 1,Tamil,மற்றும்,AD EH,False
Class 6,Maths,Term 1,Tamil,மற்றும்,AE DH,False
Class 6,Maths,Term 1,Tamil,மற்றும்,DH CG,False
Class 6,Maths,Term 1,Tamil,அல்லது,i) ∠CBD ∠DBC,False
Class 6,Maths,Term 1,Tamil,அல்லது,ii) ∠DBE ∠EBD,False
Class 6,Maths,Term 1,Tamil,அல்லது,iii) ∠ABE ∠EBA,False
Class 6,Maths,Term 1,Tamil,அல்லது,iv) ∠CBE ∠EBC,False
Class 6,Maths,Term 1,Tamil,அல்லது,v) ∠ABD ∠DBA,False
Class 6,Maths,Term 1,Tamil,அல்லது,vi) ∠ABC ∠CBA,False
Class 6,Maths,Term 1,Tamil,செங்கோண,i),False
Class 6,Maths,Term 1,Tamil,குறுங்கோண,ii),False
Class 6,Maths,Term 1,Tamil,ம் நேர்்கக்்ககோணம் விரிகோ>ோண ம்,iii) iv),False
Class 6,Maths,Term 1,Tamil,மற்றும் ஆகியவை நிரப்புக் கோ>ோண ங்்கள்,(i) (iv),False
Class 6,Maths,Term 1,Tamil,மற்றும் ஆகியவை நிரப்புக் கோ>ோண ங்்கள் அல்ல,(ii) (iii),False
Class 6,Maths,Term 1,Tamil,மற்றும் ஆகியவை மிகை நிரப்புக் கோ>ோண ங்்கள்,ii) iv),False
Class 6,Maths,Term 1,Tamil,மற்றும் ஆகியவை மிகை நிரப்புக் கோ>ோண ங்்கள் அல்ல,i) iii),False
Class 6,Maths,Term 1,Tamil,"மேசையின் காால்்கள், தொ�ொடட ர்வண்டி ததண்்டவாளள ம், அளள வுகோ>ோலின் எதிர் விளிம்புகள்",i),False
Class 6,Maths,Term 1,Tamil,"எழுது பபலகையின் அடுத்துள்்ள விளிம்புகள், சன்்னல்்களின் அடுத்துள்்ள சட்்டங்்கள், நூலின்",ii),False
Class 6,Maths,Term 1,Tamil,"சன்்னலின் அனைத்து சட்்டங்்கள், ஏணியின் குறுக்கு மற்றும் நெடிய சட்்டங்்கள், கத்்தரியின்",iii),False
Class 6,Maths,Term 1,Tamil,விடைகள் 127,6th_Maths_TM_Term1_Answer.indd 6th_Maths_TM_Term1_Answer.indd 127 127,True
Class 6,Maths,Term 1,Tamil,ததரவு,(i),False
Class 6,Maths,Term 1,Tamil,ஒரு வகுப்்பறையில் வருகைபுரியாதத மாண வர்்களின் பபட்டியல்,(ii),False
Class 6,Maths,Term 1,Tamil,இணையத்தின் வழி திரட்டிய மட்்டடைப் பபந்்ததாட்்டத்தின் விவரங்்கள்,(iii),False
Class 6,Maths,Term 1,Tamil,பககடையின் நேர்்கக்்ககோட்டு,(iv),True
Class 6,Maths,Term 1,Tamil,மற்்ற வகை தீ,(i),False
Class 6,Maths,Term 1,Tamil,ஆபபத்திலிருந்து காாத்்தல்,(ii),False
Class 6,Maths,Term 1,Tamil,புறவய வினாக்்கள்,(iv) 7,True
Class 6,Maths,Term 1,Tamil,128 6 ஆம் வகுப்பு கணக்கு,6th_Maths_TM_Term1_Answer.indd 6th_Maths_TM_Term1_Answer.indd 128 128,True
Class 6,Maths,Term 1,Tamil,பயிற்சி 5.2,1) i) 150 ii),True
Class 6,Maths,Term 1,Tamil,படடவிளள க்்கப் படடம்,iii),False
Class 6,Maths,Term 1,Tamil,4) i) கபபடி ii) 110 iii) கோ>ோ,கோ>ோ மற்றும் வளைேகாா ல் ஆட்்டம் iv) 0 v) கூடைப்்பந்து,False
Class 6,Maths,Term 1,Tamil,(இ) அளள விடுததல் (ஆ),Pictogram,False
Class 6,Maths,Term 1,Tamil,கணக்கு மொ�ொழிப்்பபாடடம்,i) ii) iii),False
Class 6,Maths,Term 1,Tamil,ஆங்கிலம்,v),False
Class 6,Maths,Term 1,Tamil,கணக்கு; ஆங்கிலம்,vi),False
Class 6,Maths,Term 1,Tamil,பயிற்சி 5.4,Heights (in Cms),True
Class 6,Maths,Term 1,Tamil,சரி,v),False
Class 6,Maths,Term 1,Tamil,நாாள்்கள்,ii),False
Class 6,Maths,Term 1,Tamil,நாாள்்கள்,iii),False
Class 6,Maths,Term 1,Tamil,புதினன படைப்்பபாாளிகள் அறிவியலாளளர்்கள் விளையாாட்டு வீரர்்கள்,i) ii) iii) iv) v),False
Class 6,Maths,Term 1,Tamil,விடைகள் 129,6th_Maths_TM_Term1_Answer.indd 6th_Maths_TM_Term1_Answer.indd 129 129,True
Class 6,Maths,Term 1,Tamil,ஆம்,(i),False
Class 6,Maths,Term 1,Tamil,7) ல வழிகள் உண்டு.,"(iii) 17, 19, 20, 21, 23",True
Class 6,Maths,Term 1,Tamil,முக்கோண,(i),False
Class 6,Maths,Term 1,Tamil,முக்கோண,(ii),False
Class 6,Maths,Term 1,Tamil,முக்கோண,(iii),False
Class 6,Maths,Term 1,Tamil,முக்கோண,(iv),False
Class 6,Maths,Term 1,Tamil,ங்்கள்,9) (i) 55 (ii) 100,True
Class 6,Maths,Term 1,Tamil,அமைப்பு,(ii),True
Class 6,Maths,Term 1,Tamil,எண்ணிக்்ககை,(iii),True
Class 6,Maths,Term 1,Tamil,எண்ணிக்்ககை,(iv) 350,True
Class 6,Maths,Term 1,Tamil,சதுரங்்கள்,(i),False
Class 6,Maths,Term 1,Tamil,சதுரங்்கள்,(ii),False
Class 6,Maths,Term 1,Tamil,12) 7 வட்்டங்்கள்,13) (i) 10,True
Class 6,Maths,Term 1,Tamil,130 6 ஆம் வகுப்பு கணக்கு,(ii) 12,True
Class 6,Maths,Term 1,Tamil,அடைவு பண்பு,Closure,True
Class 6,Maths,Term 1,Tamil,தோ�ோராய மதிப்பு,Estimated Value,True
Class 6,Maths,Term 1,Tamil,அமைப்பு,Pattern,True
Class 6,Maths,Term 1,Tamil,தோ�ோராயம்,Estimation,True
Class 6,Maths,Term 1,Tamil,அலகு முறை,Unitary method,True
Class 6,Maths,Term 1,Tamil,நிகழ்்வவெண்,Frequency,True
Class 6,Maths,Term 1,Tamil,அளவீடு,Measure,True
Class 6,Maths,Term 1,Tamil,நிரப்புக் கோ>ோணங்்கள்,Complementary angles,True
Class 6,Maths,Term 1,Tamil,அளவுகோ>ோல்,Ruler,True
Class 6,Maths,Term 1,Tamil,நிழலிடப்்படாத பகுதி,Unshaded portion,True
Class 6,Maths,Term 1,Tamil,அளவுத்திட்்டம்,Scaling,True
Class 6,Maths,Term 1,Tamil,நிழலிடப்பட்்டபகுதி,Shaded portion,True
Class 6,Maths,Term 1,Tamil,இடமதிப்பு அட்்டவணை,Place Value Chart,True
Class 6,Maths,Term 1,Tamil,நேர்கோட்டு குறிகள்,Tally mark,True
Class 6,Maths,Term 1,Tamil,இணை கோ>ோடுகள்,Parallel lines,True
Class 6,Maths,Term 1,Tamil,நேர்கோணம்,Straight angle,True
Class 6,Maths,Term 1,Tamil,இயல் எண்்கள்,Natural Numbers,True
Class 6,Maths,Term 1,Tamil,பகுதி,Denominator,True
Class 6,Maths,Term 1,Tamil,இயற்்கணித கூற்று,Algebraic Statement,True
Class 6,Maths,Term 1,Tamil,பங்கீட்டு பண்பு,Distributive,True
Class 6,Maths,Term 1,Tamil,இயற்்கணித கோ>ோவைகள்,Algebraic Expressions,True
Class 6,Maths,Term 1,Tamil,பட்டியலிடுதல்,Tabulation,True
Class 6,Maths,Term 1,Tamil,இரண்்டடாம் நிலை தகவல்,Secondary data,True
Class 6,Maths,Term 1,Tamil,பண்புகள்,Properties,True
Class 6,Maths,Term 1,Tamil,இலக்்கங்்களின் இடமாற்்றம்,Interchanging Digits,False
Class 6,Maths,Term 1,Tamil,பரிமாற்று,Commutative,True
Class 6,Maths,Term 1,Tamil,இலட்்சம்,Lakh,True
Class 6,Maths,Term 1,Tamil,பாகைமானி,Protractor,True
